x,v_ana,d_ana,v_gts_fo,d_gts_fo,v_gts_tvd,d_gts_tvd,v_lts_fo,d_lts_fo,v_lts_tvd,d_lts_tvd
13.775,12.565011492452076,3.421914606960286e-05,6.28381955604,4.6210548576e-08,7.44783641379,1.80277521729e-07,6.28381955604,4.6210548576e-08,7.44783641379,1.80277521729e-07
13.825,0.0,0.0,0.0,6.54344182355e-09,6.31492614547,5.04622935694e-08,0.0,6.54344182355e-09,6.31492614547,5.04622935694e-08
13.875,0.0,0.0,0.0,0.0,0.0,6.89991698571e-09,0.0,0.0,0.0,6.89991698571e-09
13.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
